2017,08,21,14,14,04,1503324829,47.649400,-122.312727,0.1,207,16.4,$WIROS,05.205928,265.00, 153272,17.51,2.876,2.875,0.391,2.489,1.934,1.940,1.830,2.688,4.096,3.542,0.000,4.096,4.978,17.22,17.32,36.61,36.52,-0.1, 0.5,17.4,200.0,21.1,39.0,14.2, 0.0,  0*55
2017,08,21,14,14,06,1503324830,47.649400,-122.312727,0.0,207,16.4,$WIROS,05.205929,264.95, 153163,17.46,2.875,2.874,0.391,2.489,1.934,1.940,1.829,2.687,4.096,3.542,0.000,4.096,4.978,17.24,17.34,36.62,36.53,-0.1, 0.5,17.3,200.0,21.1,39.0,14.2, 0.0,  0*5C
2017,08,21,14,14,07,1503324832,47.649400,-122.312728,0.0,207,16.4,$WIROS,05.205931,264.95, 153168,17.46,2.874,2.874,0.391,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.977,17.25,17.35,36.63,36.53,-0.1, 0.5,17.4,200.0,21.1,39.0,14.2, 0.0,  0*5E
2017,08,21,14,14,09,1503324833,47.649400,-122.312728,0.0,207,16.4,$WIROS,05.205932,264.95, 153307,17.52,2.874,2.873,0.392,2.489,1.933,1.939,1.829,2.685,4.096,3.542,0.000,4.096,4.978,17.26,17.36,36.64,36.54,-0.1, 0.5,17.4,200.0,21.1,39.0,14.2, 0.0,  0*5B
2017,08,21,14,14,11,1503324836,47.649400,-122.312730,0.0,207,16.4,$WIROS,05.205934,264.95, 153651,17.66,2.874,2.874,0.392,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.26,17.35,36.63,36.54,-0.1, 0.5,17.6,200.0,21.1,39.0,14.2, 0.0,  0*5E
2017,08,21,14,14,13,1503324838,47.649400,-122.312730,0.0,207,16.4,$WIROS,05.205937,264.95, 153092,17.44,2.874,2.874,0.391,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.4,17.4,200.0,21.1,39.0,14.2, 0.0,  0*51
2017,08,21,14,14,16,1503324841,47.649400,-122.312732,0.1,207,16.4,$WIROS,05.205939,264.95, 153386,17.55,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*5D
2017,08,21,14,14,18,1503324843,47.649400,-122.312732,0.0,207,16.4,$WIROS,05.205942,264.95, 153460,17.58,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.4,200.0,21.1,39.0,14.2, 0.0,  0*53
2017,08,21,14,14,21,1503324845,47.649398,-122.312732,0.0,207,16.4,$WIROS,05.205944,264.95, 153233,17.49,2.875,2.874,0.391,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.3,200.0,21.1,39.0,14.2, 0.0,  0*51
2017,08,21,14,14,23,1503324848,47.649398,-122.312730,0.0,207,16.4,$WIROS,05.205947,264.95, 153528,17.59,2.875,2.874,0.391,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.5,17.3,200.0,21.1,39.0,14.2, 0.0,  0*5F
2017,08,21,14,14,26,1503324850,47.649398,-122.312728,0.0,207,16.4,$WIROS,05.205949,264.95, 153455,17.58,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*5E
2017,08,21,14,14,28,1503324853,47.649397,-122.312728,0.0,207,16.4,$WIROS,05.205951,264.95, 153516,17.61,2.875,2.874,0.392,2.489,1.934,1.940,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.4,17.5,200.0,21.1,39.0,14.2, 0.0,  0*54
2017,08,21,14,14,30,1503324855,47.649398,-122.312727,0.0,207,16.4,$WIROS,05.205954,264.95, 153352,17.54,2.875,2.875,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*5F
2017,08,21,14,14,33,1503324858,47.649398,-122.312727,0.1,207,16.4,$WIROS,05.205956,264.95, 153284,17.52,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.4,17.6,200.0,21.1,39.0,14.2, 0.0,  0*52
2017,08,21,14,14,35,1503324860,47.649397,-122.312728,0.1,207,16.4,$WIROS,05.205959,264.95, 153657,17.66,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.5,17.6,200.0,21.1,39.0,14.2, 0.0,  0*51
2017,08,21,14,14,38,1503324863,47.649397,-122.312730,0.1,207,16.4,$WIROS,05.210001,264.95, 153477,17.60,2.875,2.874,0.392,2.489,1.934,1.940,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.4,17.6,200.0,21.1,39.0,14.2, 0.0,  0*58
2017,08,21,14,14,40,1503324865,47.649397,-122.312732,0.0,207,16.4,$WIROS,05.210004,264.95, 153393,17.56,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.6,200.0,21.1,39.0,14.2, 0.0,  0*5B
2017,08,21,14,14,43,1503324867,47.649397,-122.312732,0.1,207,16.4,$WIROS,05.210006,264.95, 153773,17.71,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.4,17.6,200.0,21.1,39.0,14.2, 0.0,  0*56
2017,08,21,14,14,45,1503324870,47.649397,-122.312732,0.0,207,16.4,$WIROS,05.210008,264.95, 153092,17.44,2.875,2.874,0.391,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.3,200.0,21.1,39.0,14.2, 0.0,  0*57
2017,08,21,14,14,48,1503324872,47.649397,-122.312733,0.1,207,16.4,$WIROS,05.210011,264.95, 153149,17.46,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*58
2017,08,21,14,14,50,1503324875,47.649400,-122.312733,0.1,207,16.4,$WIROS,05.210013,264.95, 153468,17.58,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*52
2017,08,21,14,14,52,1503324877,47.649402,-122.312737,0.0,207,16.4,$WIROS,05.210016,264.95, 153173,17.48,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*58
2017,08,21,14,14,55,1503324880,47.649403,-122.312738,0.0,207,16.4,$WIROS,05.210018,264.95, 153515,17.60,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.5,17.6,200.0,21.1,39.0,14.2, 0.0,  0*5A
2017,08,21,14,14,57,1503324882,47.649403,-122.312740,0.0,207,16.4,$WIROS,05.210021,264.95, 153291,17.51,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*5B
2017,08,21,14,15,00,1503324884,47.649403,-122.312740,0.0,207,16.4,$WIROS,05.210023,264.95, 153993,17.79,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.6,200.0,21.1,39.0,14.2, 0.0,  0*59
2017,08,21,14,15,02,1503324887,47.649405,-122.312742,0.1,207,16.4,$WIROS,05.210025,264.95, 153378,17.55,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.62,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*5C
2017,08,21,14,15,05,1503324889,47.649405,-122.312740,0.0,207,16.4,$WIROS,05.210028,264.95, 153147,17.46,2.875,2.874,0.391,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.3,200.0,21.1,39.0,14.2, 0.0,  0*5E
2017,08,21,14,15,07,1503324892,47.649403,-122.312740,0.1,207,16.4,$WIROS,05.210030,264.95, 152990,17.40,2.875,2.874,0.391,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.4,17.4,200.0,21.1,39.0,14.2, 0.0,  0*54
2017,08,21,14,15,09,1503324894,47.649403,-122.312738,0.0,207,16.4,$WIROS,05.210033,264.95, 153474,17.59,2.875,2.874,0.392,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*5D
2017,08,21,14,15,12,1503324897,47.649402,-122.312738,0.1,207,16.4,$WIROS,05.210035,264.95, 153493,17.59,2.875,2.874,0.392,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,17.5,200.0,21.1,39.0,14.2, 0.0,  0*55
2017,08,21,14,15,16,1503324901,47.649402,-122.312738,0.0,207,16.4,$WIROS,05.210039,325.00, 181977,28.65,2.875,2.875,0.436,2.489,1.934,1.940,1.829,2.687,4.096,3.542,0.000,4.096,4.978,17.23,17.33,36.61,36.52,-0.1, 0.4,30.9,200.0,21.1,39.0,14.2, 0.0,  0*50
2017,08,21,14,15,18,1503324903,47.649402,-122.312738,0.0,207,16.4,$WIROS,05.210042,325.00, 190845,31.48,2.875,2.875,0.438,2.489,1.934,1.940,1.829,2.687,4.096,3.542,0.000,4.096,4.978,17.24,17.34,36.62,36.53,-0.1, 0.4,31.3,200.0,21.1,39.0,14.2, 0.0,  0*5C
2017,08,21,14,15,21,1503324906,47.649400,-122.312738,0.1,207,16.4,$WIROS,05.210044,325.00, 191089,31.57,2.875,2.874,0.438,2.489,1.934,1.940,1.829,2.687,4.096,3.542,0.000,4.096,4.978,17.24,17.34,36.62,36.53,-0.1, 0.5,31.5,200.0,21.1,39.0,14.2, 0.0,  0*5B
2017,08,21,14,15,23,1503324908,47.649402,-122.312738,0.0,207,16.4,$WIROS,05.210046,325.00, 190702,31.43,2.875,2.874,0.438,2.489,1.934,1.939,1.829,2.686,4.096,3.541,0.000,4.096,4.978,17.24,17.34,36.63,36.53,-0.1, 0.5,31.3,200.0,21.1,39.0,14.2, 0.0,  0*52
2017,08,21,14,15,26,1503324910,47.649402,-122.312737,0.0,207,16.4,$WIROS,05.210049,325.00, 190966,31.53,2.875,2.874,0.438,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,31.5,200.0,21.1,39.0,14.2, 0.0,  0*54
2017,08,21,14,15,28,1503324913,47.649402,-122.312733,0.1,207,16.4,$WIROS,05.210051,325.00, 191192,31.60,2.875,2.874,0.438,2.489,1.934,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.4,31.5,200.0,21.1,39.0,14.2, 0.0,  0*5E
2017,08,21,14,15,31,1503324915,47.649402,-122.312732,0.0,207,16.4,$WIROS,05.210054,325.00, 191039,31.54,2.875,2.874,0.438,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.4,31.4,200.0,21.1,39.0,14.2, 0.0,  0*5A
2017,08,21,14,15,33,1503324918,47.649402,-122.312732,0.1,207,16.4,$WIROS,05.210056,325.00, 190610,31.40,2.875,2.874,0.438,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.4,31.4,200.0,21.1,39.0,14.2, 0.0,  0*51
2017,08,21,14,15,35,1503324920,47.649402,-122.312730,0.0,207,16.4,$WIROS,05.210059,325.00, 190412,31.32,2.875,2.874,0.438,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,31.3,200.0,21.1,39.0,14.2, 0.0,  0*5D
2017,08,21,14,15,38,1503324923,47.649402,-122.312728,0.1,207,16.4,$WIROS,05.210101,325.00, 190675,31.42,2.875,2.874,0.438,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.4,31.3,200.0,21.1,39.0,14.2, 0.0,  0*54
2017,08,21,14,15,40,1503324925,47.649400,-122.312725,0.0,207,16.4,$WIROS,05.210103,325.00, 191078,31.56,2.875,2.874,0.438,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.54,-0.1, 0.5,31.5,200.0,21.1,39.0,14.2, 0.0,  0*59
2017,08,21,14,15,43,1503324927,47.649398,-122.312723,0.1,207,16.4,$WIROS,05.210106,325.00, 190691,31.43,2.875,2.874,0.438,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.4,31.3,200.0,21.1,39.0,14.2, 0.0,  0*58
2017,08,21,14,15,45,1503324930,47.649397,-122.312720,0.0,207,16.4,$WIROS,05.210108,325.00, 190711,31.42,2.875,2.874,0.438,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,31.3,200.0,21.1,39.0,14.2, 0.0,  0*5F
2017,08,21,14,15,48,1503324932,47.649397,-122.312718,0.0,207,16.4,$WIROS,05.210111,325.00, 191193,31.60,2.875,2.874,0.438,2.489,1.933,1.939,1.829,2.686,4.096,3.542,0.000,4.096,4.978,17.25,17.34,36.63,36.53,-0.1, 0.5,31.6,200.0,21.1,39.0,14.2, 0.0,  0*5F
